No,CATEGORY,shortDesc,description,finish,featured,fallback_image,SKU,Name,Dimensions,Weight,Stock,ImageUrl
954,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.604.24,STOOL FULL POLISH,37 Cm + 32 Cm + 45 Cm,76,0,https://drive.google.com/uc?export=view&id=1nqSgwH3spWKoeCISYVmkAhtDH9QlUPkO
955,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.609.24,STOOL FULL POLISH,42 Cm + 39 Cm + 45 Cm,112,0,https://drive.google.com/uc?export=view&id=1E7d-ruArAQiy5Ep48ImrrGy3MzkOAZqh
956,Furniture,,,Semi-Gloss Polish,FALSE,,BTP.188.24,STOOL TOP POLISH,35 Cm + 36 Cm + 45 Cm,70,0,https://drive.google.com/uc?export=view&id=1qQDgOq_I3eFPO8UaIMJLt5mdZGNON-bz
957,Furniture,,,Semi-Gloss Polish,FALSE,,BTP.208.24,STOOL TOP POLISH,42 Cm + 38 Cm + 40 Cm,105,0,https://drive.google.com/uc?export=view&id=1t8n08VLCeJRFKFcZk_rL9jN04BQfmGj4
958,Furniture,,,Semi-Gloss Polish,FALSE,,OS.10.22,STOOL OCASSIONAL,35 Cm + 35 Cm + 45 Cm,145,0,https://drive.google.com/uc?export=view&id=10EUBnMFyKCo5ShnyVtS0X5wf82yiRidn
959,Furniture,,,Semi-Gloss Polish,FALSE,,OS.12.22,STOOL OCASSIONAL,35 Cm + 34 Cm + 45 Cm,150,0,https://drive.google.com/uc?export=view&id=1IfcFtieDElQJBwS6mxCOQfU6gta5zTnO
960,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.637.24,STOOL FULL POLISH,33 Cm + 33 Cm + 46 Cm,78,0,https://drive.google.com/uc?export=view&id=1nLq5aKX2E4cHqTQGAQeAHZji-ADeoVTK
961,Furniture,,,Semi-Gloss Polish,FALSE,,BTP.78.24,STOOL TOP POLISH,35 Cm + 33 Cm + 40 Cm,96,0,https://drive.google.com/uc?export=view&id=1cUgls7Qo2pGXMduiLq6X5KGBATnDtd_t
962,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.502.24,STOOL FULL POLISH,35 Cm + 35 Cm + 45 Cm,87,0,https://drive.google.com/uc?export=view&id=1pNVIhVt0IZUtTDebj1I-TgwGHFYJFbmc
963,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1318.23,STOOL FULL POLISH,33 Cm + 25 Cm + 45 Cm,68,0,https://drive.google.com/uc?export=view&id=1g_VwuH1LcEINzheqAP6H492IUVSBHItw
964,Furniture,,,Semi-Gloss Polish,FALSE,,BTP.271.24,STOOL TOP POLISH PALM,36 Cm + 29 Cm + 40 Cm,72,0,https://drive.google.com/uc?export=view&id=1W1Lwd8Y01IEMs2VuSceOfUlwfIWXigN_
965,Furniture,,,Semi-Gloss Polish,FALSE,,BTP.266.24,STOOL TOP POLISH PALM,36 Cm + 36 Cm + 40 Cm,91,0,https://drive.google.com/uc?export=view&id=1jA0HByHpLJBMQZ-v3FoJFG5hOzYUl51_
966,Furniture,,,Semi-Gloss Polish,FALSE,,BTP.257.24,STOOL TOP POLISH PALM,36 Cm + 30 Cm + 46 Cm,90,0,https://drive.google.com/uc?export=view&id=14iaUVS0xTmKtELu7dkrCIbhR2Ewq5rO8
967,Furniture,,,Semi-Gloss Polish,FALSE,,BTP.260.24,STOOL TOP POLISH PALM,50 Cm + 46 Cm + 45 Cm,127,0,https://drive.google.com/uc?export=view&id=1YQN2KfgMuWsByZ8DAyKIZZ76ze7iCCCb
968,Furniture,,,Semi-Gloss Polish,FALSE,,BTP.258.24,STOOL TOP POLISH PALM,31 Cm + 31 Cm + 45 Cm,104,0,https://drive.google.com/uc?export=view&id=1mN8r8hZ99kR2h8Jvr_uiw9d50jAXbKEy
969,Furniture,,,Semi-Gloss Polish,FALSE,,BTP.269.24,STOOL TOP POLISH PALM,45 Cm + 39 Cm + 40 Cm,94,0,https://drive.google.com/uc?export=view&id=1ftOV7XxiDy9tIlep9XpFYgclpHPtd8if
970,Furniture,,,Semi-Gloss Polish,FALSE,,BKS.7.25,BACKREST,64 Cm + 62 Cm + 71 Cm,318,0,https://drive.google.com/uc?export=view&id=1doIwG0W7hm0yiE8KQS67MF8iYqfQpkZO
971,Furniture,,,Semi-Gloss Polish,FALSE,,BKS.6.25,BACKREST,64 Cm + 62 Cm + 71 Cm,318,0,https://drive.google.com/uc?export=view&id=1DoINLeCIORuWL6tgTBxV7lZO1iy26RvU
972,Furniture,,,Semi-Gloss Polish,FALSE,,BKS.3.25,BACKREST,60 Cm + 60 Cm + 70 Cm,313,0,https://drive.google.com/uc?export=view&id=1KpTpiZjp7JYLII6XuwZCXT1Lhbjpwc1U
973,Furniture,,,Semi-Gloss Polish,FALSE,,BKS.4.25,BACKREST,62 Cm + 62 Cm + 70 Cm,344,0,https://drive.google.com/uc?export=view&id=1HjAXEnjOe_SxsWDq1-MfbyuB84vYCbbr
974,Bathub,,,Semi-Gloss Polish,FALSE,,WST.T.13.25,PEDESTAL SINK,50 Cm + 41 Cm + 90 Cm,288,0,https://drive.google.com/uc?export=view&id=1dvjVo--3fOsItLRoftXLWACXbUlk8Izk
975,Bathub,,,Semi-Gloss Polish,FALSE,,WST.T.11.25,PEDESTAL SINK,58 Cm + 41 Cm + 91 Cm,243,0,https://drive.google.com/uc?export=view&id=1BkvSM3KYIbP9rHP4k6k691b4K1sQzzCM
976,Furniture,,,Semi-Gloss Polish,FALSE,,OS.5.25,STOOL OCASSIONAL,135 Cm + 32 Cm + 44 Cm,390,0,https://drive.google.com/uc?export=view&id=1fDQJixDl8A6N6MgP_1HT_wpVCr74HVsb
977,Furniture,,,Semi-Gloss Polish,FALSE,,OS.7.25,STOOL OCASSIONAL,50 Cm + 34 Cm + 43 Cm,123,0,https://drive.google.com/uc?export=view&id=1YvOEGvsZAMX05ifuMwlVm11VbQAcmjZP
978,Furniture,,,Semi-Gloss Polish,FALSE,,OS.6.25,STOOL OCASSIONAL,48 Cm + 35 Cm + 43 Cm,104,0,https://drive.google.com/uc?export=view&id=1eRpEZyuuKnli0g6pU85er5JAfucf87tp
979,Furniture,,,Semi-Gloss Polish,FALSE,,OS.4.25,STOOL OCASSIONAL,41 Cm + 30 Cm + 43 Cm,94,0,https://drive.google.com/uc?export=view&id=19ZETMRNqXF6FmssRi8EaKceqDYMIcaXK
980,Furniture,,,Semi-Gloss Polish,FALSE,,OS.8.25,STOOL OCASSIONAL,46 Cm + 40 Cm + 42 Cm,120,0,https://drive.google.com/uc?export=view&id=1ckH9iyFyCnMSl3zXdehv59jFF_syZFm_
981,Furniture,,,Semi-Gloss Polish,FALSE,,OS.9.25,STOOL OCASSIONAL,46 Cm + 41 Cm + 42 Cm,115,0,https://drive.google.com/uc?export=view&id=1PO8ImUjfu9OUjOBdMaOldvk4ZuFA3vun
982,Furniture,,,Semi-Gloss Polish,FALSE,,OS.10.25,STOOL OCASSIONAL,46 Cm + 40 Cm + 42 Cm,111,0,https://drive.google.com/uc?export=view&id=19KLBjIi_jJqLyr8tG90FkhIzINwCJsMZ
983,Furniture,,,Semi-Gloss Polish,FALSE,,OS.11.25,STOOL OCASSIONAL,66 Cm + 35 Cm + 43 Cm,171,0,https://drive.google.com/uc?export=view&id=1RZmbliF4tAyBE_wZajHIcteB9cYz_bce
984,Furniture,,,Semi-Gloss Polish,FALSE,,OS.12.25,STOOL OCASSIONAL,48 Cm + 40 Cm + 42 Cm,121,0,https://drive.google.com/uc?export=view&id=11ARJ2UHtGvF5U4GKnEaWhOFkDDZm-pUw
985,Furniture,,,Semi-Gloss Polish,FALSE,,WST.TP.13.25.1,WASTAFEL PALM,46 Cm + 34 Cm + 16 Cm,16,0,https://drive.google.com/uc?export=view&id=1e2hHCp_SZHCf6-18jnhPadCUJXUY_Va4
986,Furniture,,,Semi-Gloss Polish,FALSE,,WST.TP.14.25,WASTAFEL PALM,46 Cm + 46 Cm + 16 Cm,23,0,https://drive.google.com/uc?export=view&id=1aDS5xt__vvXP9hpPfi-7EbyxXEOCz-WR
987,Furniture,,,Semi-Gloss Polish,FALSE,,WST.A.9.25,WASTAFEL IREGULLAR,74 Cm + 35 Cm + 17 Cm,50,0,https://drive.google.com/uc?export=view&id=1jp2fehdAdY7ZKGEMJmfcO93YNwkS59Ki
988,Bathub,,,Semi-Gloss Polish,FALSE,,WST.A.10.25,SINK IRREGULLAR,50 Cm + 50 Cm + 16 Cm,42,1,https://drive.google.com/uc?export=view&id=1e2UkeHDyUkghOWUGveOtK6Ki_Pzl0Rdf
989,Dining Room,,,Semi-Gloss Polish,FALSE,,PJB.23.24,BASE LEG BIG ROUND DINING TABLE,140 Cm + 140 Cm + 70 Cm,5,-1,https://drive.google.com/uc?export=view&id=17k38A6M-ya0fNt4pih-6I3ur3oqHJf-9
990,Seater,,,Semi-Gloss Polish,FALSE,,BRSTL,BAR STOOL,43 Cm + 43 Cm + 6 Cm,30,4,https://drive.google.com/uc?export=view&id=1D_epgZjxPdWlS2lHRk06IWeoV41IEHi4
991,Seater,,,Semi-Gloss Polish,FALSE,,PJB.24.1,DECORATION STONE,210 Cm + 210 Cm + 250 Cm,11415,1,https://drive.google.com/uc?export=view&id=1DGYbpq0_MkSJ13aX9bGaYHnKrXMXVG1Q
992,Seater,,,Semi-Gloss Polish,FALSE,,PJB.24.2,DECORATION STONE,120 Cm + 195 Cm + 370 Cm,16440,1,https://drive.google.com/uc?export=view&id=1zcBVufbipNQ1iECxbiUVjqeV7iXkrPZE
993,Furniture,,,Semi-Gloss Polish,FALSE,,PJB.24.5,STOOL FULL POLISH,45 Cm + 36 Cm + 45 Cm,142,0,https://drive.google.com/uc?export=view&id=1LVTnAEULIvFDC4box8mJt7L7YVV6pRP1
994,Furniture,,,Semi-Gloss Polish,FALSE,,PJB.24.6,STOOL FULL POLISH,44 Cm + 33 Cm + 45 Cm,112,0,https://drive.google.com/uc?export=view&id=1sxZY3oJdWQKSwPOiQaIyoru41zoFdZnq
995,Furniture,,,Semi-Gloss Polish,FALSE,,PJB.24.7,STOOL FULL POLISH,40 Cm + 31 Cm + 45 Cm,120,0,https://drive.google.com/uc?export=view&id=122R1SBGyl6m6Kf7LcG26ez7gGnu8X_ck
996,Seater,,,Semi-Gloss Polish,FALSE,,PJB.24.8,STOOL FULL POLISH,40 Cm + 34 Cm + 46 Cm,91,1,https://drive.google.com/uc?export=view&id=10S4lX1plEyngFYm168Vt3uNWygoDI_hN
997,Furniture,,,Semi-Gloss Polish,FALSE,,PJB.24.9,STOOL FULL POLISH,37 Cm + 30 Cm + 45 Cm,87,0,https://drive.google.com/uc?export=view&id=1U0W1bYGne9b-ZMG4ITchFwZZXpB9OcG_
998,Furniture,,,Semi-Gloss Polish,FALSE,,PJB.24.10,STOOL FULL POLISH,37 Cm + 31 Cm + 45 Cm,97,1,https://drive.google.com/uc?export=view&id=1RyE_Suna2-GaO-AuDXeAXnWM_vITauAK
999,Seater,,,Semi-Gloss Polish,FALSE,,PJA.25.1,NATURE STONE,65 Cm + 65 Cm + 345 Cm,2160,1,https://drive.google.com/uc?export=view&id=1Gii4nHsPkMvgP4ENmGfVnMTrfs0fVpbq
1000,Seater,,,Semi-Gloss Polish,FALSE,,PJA.25.2,NATURE STONE,70 Cm + 65 Cm + 240 Cm,1403,1,https://drive.google.com/uc?export=view&id=1WAg3TBi924B2MTIsusvqTA1RxCaJrT5y
1001,Seater,,,Semi-Gloss Polish,FALSE,,PJA.25.3,NATURE STONE,75 Cm + 70 Cm + 244 Cm,1855,1,https://drive.google.com/uc?export=view&id=1zEqxWAMMtEYHTWol-CrkTMaFq5h2Njkk
1002,Seater,,,Semi-Gloss Polish,FALSE,,PJA.25.7,NATURE STONE,75 Cm + 70 Cm + 260 Cm,2700,1,https://drive.google.com/uc?export=view&id=1WuimbzpXVi2uD3y2PFz9APKe-LZg9Cri
1003,Furniture,,,Semi-Gloss Polish,FALSE,,BKS.2.25,BACKREST,62 Cm + 60 Cm + 72 Cm,307,0,https://drive.google.com/uc?export=view&id=1Qe9piuhovMTMVvL9J7It3hCUyQrAGKrE
1004,Furniture,,,Semi-Gloss Polish,FALSE,,BKS.10.25,BACKREST,62 Cm + 60 Cm + 71 Cm,327,0,https://drive.google.com/uc?export=view&id=1IhhjvowZKt_s1XXsM9HROHxptT43LejF
1005,Seater,,,Semi-Gloss Polish,FALSE,,PJA.25.11,NATURE STONE,76 Cm + 44 Cm + 245 Cm,1200,1,https://drive.google.com/uc?export=view&id=1ldIu8xuQCIQy8bfjTflMpHLR1hQpP28Q
1006,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.944.25,STOOL FULL POLISH,40 Cm + 32 Cm + 45 Cm,125,0,https://drive.google.com/uc?export=view&id=1LaJI8ACmyzGPSiQQYv7ZEix6jSdyk29l
1007,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.943.25,STOOL FULL POLISH,41 Cm + 35 Cm + 45 Cm,107,0,https://drive.google.com/uc?export=view&id=1k57XFn1M2p4TJ6l02RXI3TSBZqbEU6bF
1008,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.940.25,STOOL FULL POLISH,33 Cm + 32 Cm + 45 Cm,95,0,https://drive.google.com/uc?export=view&id=1ftBSqQHA47nJJ6PTbEu37Jbvwv_KaW2k
1009,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.938.25,STOOL FULL POLISH,34 Cm + 27 Cm + 46 Cm,86,0,https://drive.google.com/uc?export=view&id=1ZvMLTmKNkZrsahFL84LE9ewVx94xIEa7
1010,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.939.25,STOOL FULL POLISH,34 Cm + 28 Cm + 45 Cm,89,0,https://drive.google.com/uc?export=view&id=1t9LpCP5GX6DBnJ1UwiQqBirfEuS71H7W
1011,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.946.25,STOOL FULL POLISH,35 Cm + 35 Cm + 45 Cm,102,0,https://drive.google.com/uc?export=view&id=1kOT6v9xEkInin8al-1ll6y9i3eOz1PHQ
1012,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.154.25,STOOL FULL POLISH,28 Cm + 25 Cm + 45 Cm,58,0,https://drive.google.com/uc?export=view&id=1asxnUSeVNdeXUfrwqBDlMiS47gRnQ7qI
944,Furniture,,,Semi-Gloss Polish,FALSE,,BKS.22.24,PW BACKREST,62 Cm + 62 Cm + 72 Cm,316,0,https://drive.google.com/uc?export=view&id=1356Kwey-KzUY9U8L9i273EQAIpEW7SG0
1014,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1096.25,STOOL FULL POLISH,34 Cm + 30 Cm + 45 Cm,74,0,https://drive.google.com/uc?export=view&id=1ve_XnlWwEJjsrsJn6m_xdvIdoNIPrRo8
1015,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1086.25,STOOL FULL POLISH,37 Cm + 24 Cm + 45 Cm,66,0,https://drive.google.com/uc?export=view&id=1aI_UJ4TGO8FWWphMjVD_jm2tPmgPQsxK
1016,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1079.25,STOOL FULL POLISH,32 Cm + 30 Cm + 40 Cm,73,0,https://drive.google.com/uc?export=view&id=1qsjSlrNpjX2TIddRlrtTZHUyOOJAQtrE
1017,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1112.25,STOOL FULL POLISH,39 Cm + 26 Cm + 45 Cm,70,0,https://drive.google.com/uc?export=view&id=1NJ_0Tf8RZb3gGpUbnMlDPdDLPMdMhzLh
1018,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1138.25,STOOL FULL POLISH,44 Cm + 31 Cm + 40 Cm,102,0,https://drive.google.com/uc?export=view&id=1hpnu4fLGSFMNzCEmh1E2_cVCrGKe30KV
1019,Furniture,,,Semi-Gloss Polish,FALSE,,BBRN.011,BAR STOOL,43 Cm + 43 Cm + 6 Cm,12,0,https://drive.google.com/uc?export=view&id=1qZDGCnlZj60UHusGXGBy4JReppH6kXpj
1020,Furniture,,,Semi-Gloss Polish,FALSE,,BBRN.012,BAR STOOL,43 Cm + 43 Cm + 6 Cm,12,0,https://drive.google.com/uc?export=view&id=1xKmdtHMdqAV02RrMZzDqBLqOg7lzaR8W
1021,Furniture,,,Semi-Gloss Polish,FALSE,,BBRN.013,BAR STOOL,43 Cm + 43 Cm + 6 Cm,12,0,https://drive.google.com/uc?export=view&id=1YXwcLyCJPgveosJTzAbb3y0v5oXBINGx
1022,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1121.25,STOOL FULL POLISH,42 Cm + 30 Cm + 40 Cm,103,0,https://drive.google.com/uc?export=view&id=1Zmb6dF4USVNM9C4uH061CBSSy3RsYHVk
1023,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1135.25,STOOL FULL POLISH,44 Cm + 30 Cm + 40 Cm,104,0,https://drive.google.com/uc?export=view&id=11Dw5NRhQ0wKsKpi6dSJmli8LI9fOF5w7
1024,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1132.25,STOOL FULL POLISH,38 Cm + 34 Cm + 45 Cm,119,0,https://drive.google.com/uc?export=view&id=158GMbVuL9_uPhR-pQiEKiUIrXWWEVR8i
1025,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1141.25,STOOL FULL POLISH,39 Cm + 27 Cm + 46 Cm,91,0,https://drive.google.com/uc?export=view&id=1DTd1t60eEzv02jysc9NrJKppX6HSWQQa
1026,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1125.25,STOOL FULL POLISH,35 Cm + 28 Cm + 45 Cm,74,0,https://drive.google.com/uc?export=view&id=1xKeeA5pl984o65_Zd0vWBGdZ1iInfP2L
1027,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1119.25,STOOL FULL POLISH,29 Cm + 29 Cm + 45 Cm,68,0,https://drive.google.com/uc?export=view&id=1yZVWYxvT2Vuq_2TVJzGQUZjxcEQ6Hb0H
1028,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1142.25,STOOL FULL POLISH,34 Cm + 29 Cm + 45 Cm,73,0,https://drive.google.com/uc?export=view&id=1gZuEeFBL-PhlcPfL3_EBec1DGYPYre65
1029,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1134.25,STOOL FULL POLISH,33 Cm + 29 Cm + 45 Cm,69,0,https://drive.google.com/uc?export=view&id=1Qi2yyLbticxuAJh-tBZx6Cw_RS5wvVAO
1030,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1137.25,STOOL FULL POLISH,36 Cm + 32 Cm + 45 Cm,71,0,https://drive.google.com/uc?export=view&id=1lxHIWYpmlyoSSF0nw0ZlcwbqG7S5cJQO
1031,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1124.25,STOOL FULL POLISH,34 Cm + 24 Cm + 45 Cm,58,0,https://drive.google.com/uc?export=view&id=1aDvmhqS6uLoufWWeAA-RaxxjtDxx7pDR
1032,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1117.25,STOOL FULL POLISH,38 Cm + 26 Cm + 46 Cm,77,0,https://drive.google.com/uc?export=view&id=1PqJwoOeK1k817W0GYoFFhjR8E5BEfULU
1033,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1157.25,STOOL FULL POLISH,36 Cm + 30 Cm + 45 Cm,87,0,https://drive.google.com/uc?export=view&id=1JtkSr9zPSJe-XHoBkyymi4hxpCv8JJ0y
1034,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1156.25,STOOL FULL POLISH,34 Cm + 30 Cm + 45 Cm,87,0,https://drive.google.com/uc?export=view&id=1d1KKPLjlFQYh73U_v7DSkBpsH7YY7ma1
1035,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1154.25,STOOL FULL POLISH,35 Cm + 31 Cm + 45 Cm,93,0,https://drive.google.com/uc?export=view&id=1hW52dYGmFrqRAE7CA8EbRHYOdsmZ7GjU
1036,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1144.25,STOOL FULL POLISH,32 Cm + 32 Cm + 45 Cm,77,0,https://drive.google.com/uc?export=view&id=1bpWpLqw1F9W6aVVo9mJVo3JwdIgf5Lrz
1037,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1159.25,STOOL FULL POLISH,31 Cm + 31 Cm + 46 Cm,70,0,https://drive.google.com/uc?export=view&id=1vMSx_0j5kqcIRcR15kgp2jNnp9Wez4pr
1038,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1158.25,STOOL FULL POLISH,35 Cm + 29 Cm + 45 Cm,72,0,https://drive.google.com/uc?export=view&id=1Py66zSTC1Ghkr2iRVx2BLF3tU0aP9QkN
1039,Furniture,,,Semi-Gloss Polish,FALSE,,BFP.1163.25,STOOL FULL POLISH,41 Cm + 30 Cm + 41 Cm,87,0,https://drive.google.com/uc?export=view&id=1zJlmRui5nKUQtM_lUVMpML_zIzuYmb-m
1040,Furniture,,,Semi-Gloss Polish,FALSE,,PDS.KH.30.25,PEDESTAL HOLLOW,35 Cm + 35 Cm + 100 Cm,79,0,https://drive.google.com/uc?export=view&id=1oDkLa3BjmUGKpzsQAIri0raWXkp9MGBA
1041,Furniture,,,Semi-Gloss Polish,FALSE,,PDS.KH.27.25,PEDESTAL HOLLOW,35 Cm + 35 Cm + 100 Cm,84,0,https://drive.google.com/uc?export=view&id=1cEM94n9I3XKLWZ0-vKvBjYf1Sk54TVFQ
1042,Furniture,,,Semi-Gloss Polish,FALSE,,PDS.KH.28.25,PEDESTAL HOLLOW,35 Cm + 35 Cm + 100 Cm,85,1,https://drive.google.com/uc?export=view&id=1z-Xg4hC7BlowUfhjjmT-t6YbpM-4f4yr
1043,Furniture,,,Semi-Gloss Polish,FALSE,,PDS.KH.29.25,PEDESTAL HOLLOW,35 Cm + 35 Cm + 100 Cm,80,1,https://drive.google.com/uc?export=view&id=1U0ZWwCOad7x5N5GQECU0BOYQGcr30Dvv
1044,Furniture,,,Semi-Gloss Polish,FALSE,,CFFP.267.25,SLICE FULL POLISH,63 Cm + 60 Cm + 4 Cm,29,0,https://drive.google.com/uc?export=view&id=1eNZo_iNPi_5fxcVpPvUJt0ifE8-shzUP
1045,Furniture,,,Semi-Gloss Polish,FALSE,,CFFP.270.25,SLICE FULL POLISH,"64 Cm + 58 Cm + 4,5 Cm",28,0,https://drive.google.com/uc?export=view&id=11-BEquILXhZOSm5yJ9FYhwXOb8bFtvUh
1046,Furniture,,,Semi-Gloss Polish,FALSE,,CFFP.273.25,SLICE FULL POLISH,"70 Cm + 63 Cm + 4,5 Cm",31,0,https://drive.google.com/uc?export=view&id=1I394SOWpyWOoC-NP0f7j8OfhM-Xgiuqr
1047,Furniture,,,Semi-Gloss Polish,FALSE,,CFFP.274.25,SLICE FULL POLISH,"71 Cm + 63 Cm + 4,5 Cm",34,0,https://drive.google.com/uc?export=view&id=1Ai_NB7xPNuxF0i3qimhY08nDNvbR2bTq
1048,Furniture,,,Semi-Gloss Polish,FALSE,,CFFP.263.25,SLICE FULL POLISH,67 Cm + 65 Cm + 4 Cm,32,0,https://drive.google.com/uc?export=view&id=1BCSJI0J97CUSy3cCjVpmBR5lWodJkseY
1049,Furniture,,,Semi-Gloss Polish,FALSE,,CFFP.264.25,SLICE FULL POLISH,59 Cm + 56 Cm + 4 Cm,24,0,https://drive.google.com/uc?export=view&id=1atVXDe3ETLEizfuYnAJX5GWPxsPec42w
1050,Furniture,,,Semi-Gloss Polish,FALSE,,CFFP.265.25,SLICE FULL POLISH,69 Cm + 62 Cm + 5 Cm,46,0,https://drive.google.com/uc?export=view&id=1m7NRQvHuMX119A6kPIXvDmBa7ExFev44
1051,Furniture,,,Semi-Gloss Polish,FALSE,,CFFP.266.25,SLICE FULL POLISH,64 Cm + 60 Cm + 4 Cm,28,0,https://drive.google.com/uc?export=view&id=1Flv-rGPDiQAHnEBzDBF6t5JH6cjTtCQZ
1052,Furniture,,,Semi-Gloss Polish,FALSE,,MFPD.9.24,HALF BURGER COFFEE TABLE,50 Cm + 42 Cm + 15 Cm,27,0,https://drive.google.com/uc?export=view&id=13i4w4vfOnEi5apYsVn7PfKDZHNNqSiGk
1053,Furniture,,,Semi-Gloss Polish,FALSE,,MFPD.7.24,HALF BURGER COFFEE TABLE,43 Cm + 37 Cm + 18 Cm,29,0,https://drive.google.com/uc?export=view&id=1Wvz-ABaTubUdlaiBcAQywPn-xTAz2axx
1054,Furniture,,,Semi-Gloss Polish,FALSE,,MFPD.8.24,HALF BURGER COFFEE TABLE,44 Cm + 33 Cm + 15 Cm,19,0,https://drive.google.com/uc?export=view&id=1fpTjJLvvWZMxTS_qOuaePTsI-letCmqF
1055,Furniture,,,Semi-Gloss Polish,FALSE,,BENCH.7.25,BENCH,210 Cm + 55 Cm + 30 Cm,612,0,https://drive.google.com/uc?export=view&id=1u8EngndwuxCrF_ZJJ-SNbKWvEwvkYass
1056,Furniture,,,Semi-Gloss Polish,FALSE,,BENCH.6.25,BENCH,207 Cm + 43 Cm + 18 Cm,524,0,https://drive.google.com/uc?export=view&id=12MUk-BSh7mbMYWurkUErBtHFt2qNHCyk
1057,Bathub,,,Semi-Gloss Polish,FALSE,,WST.T.14.25,PEDESTAL SINK,45 Cm + 39 Cm + 90 Cm,298,1,https://drive.google.com/uc?export=view&id=1acawf9Gh_DRkANjt5xOEVaNe4aUfZVyJ
1058,Bathub,,,Semi-Gloss Polish,FALSE,,WST.T.15.25,PEDESTAL SINK,45 Cm + 40 Cm + 87 Cm,227,1,https://drive.google.com/uc?export=view&id=1T91rvlTXQkSR4X2C1cO6Tdofq-eunmzB
1059,Furniture,,,Semi-Gloss Polish,FALSE,,SPTP.95.25,RECTANGLE,153 Cm + 80 Cm + 6 Cm,200,0,https://drive.google.com/uc?export=view&id=1jXkfxTLujvXJCsADPWpWtTX6qxA4u2MM
1060,Living Room,,,Semi-Gloss Polish,FALSE,,SPTP.93.25,RECTA COFFEE TABLE,167 Cm + 90 Cm + 6 Cm,253,1,https://drive.google.com/uc?export=view&id=1m1c2Uu2QAR2Voss2tHIjH_VYChch3p8X
1061,Furniture,,,Semi-Gloss Polish,FALSE,,WST.TP.17.25,WASTAFEL PALM,47 Cm + 35 Cm + 16 Cm,30,0,https://drive.google.com/uc?export=view&id=1d9xF0bELaQjP3aveMyPkF4kt3XlUUCew
1062,Furniture,,,Semi-Gloss Polish,FALSE,,WST.TP.21.25,WASTAFEL PALM,45 Cm + 33 Cm + 16 Cm,28,0,https://drive.google.com/uc?export=view&id=1194AdVaUfRLq5IEcdHhTfxetcErXqrmq
1063,Furniture,,,Semi-Gloss Polish,FALSE,,WST.TP.18.25,WASTAFEL PALM,56 Cm + 37 Cm + 15 Cm,27,0,https://drive.google.com/uc?export=view&id=114QR1omSBI_dryLs54YWBGditYiJJasY
1064,Bathub,,,Semi-Gloss Polish,FALSE,,WST.TP.15.25,SINK SQUARE,45 Cm + 45 Cm + 14 Cm,30,1,https://drive.google.com/uc?export=view&id=1dIhOw6Qya1-VxeUfOC0i_D_pEg4_VgGh
1065,Bathub,,,Semi-Gloss Polish,FALSE,,WST.TP.19.25,SINK SQUARE,46 Cm + 41 Cm + 13 Cm,26,1,https://drive.google.com/uc?export=view&id=1Tdq-CA5y6OkS3ntao6MPXQ_W0RBdpsER
1066,Furniture,,,Semi-Gloss Polish,FALSE,,WST.TP.16.25,WASTAFEL PALM,45 Cm + 35 Cm + 16 Cm,30,0,https://drive.google.com/uc?export=view&id=18aGpKGhwQ7TnH2yR1nS8A-6xnCnPVhqh
1067,Furniture,,,Semi-Gloss Polish,FALSE,,WST.A.11.25,WASTAFEL IREGULLAR,75 Cm + 40 Cm + 15 Cm,45,0,https://drive.google.com/uc?export=view&id=1T8xeO7Ul5BzqQdc_RwlTdJOLc5RQZvRv
